Table 21-1 VISCOSITY OF GAS - ORGANIC COMPOUNDS

"Ngas=A+BT+CT                             (ngas - micropoise, T - K)"
"NO     FORMULA                      NAME                 A             B              c      TMIN TMAX N, @25 C nge@TMIN ngo, @TMAX"
"56 |C2CI3F3      1,1,2-TRICHLOROTRIFLUOROETHANE      32.995     2.5082E-01    -5.4159E-05    237  1000  102.96    89.40     229.66"
57 |[C2Cl4       TETRACHLOROETHYLENE                 -10.841    3.1582E-01    2.2833E-05     251  570    85.35   69.87      176.59
"58 |C2CI4F2      1,1,2,2-TETRACHLORODIFLUOROETHANE    -8.861    3.6067E-01    -6.3826E-05    366  1000    —      114.59     287.98"
59 |C2CH40       TRICHLOROACETYL CHLORIDE            -19.554    4.0312E-01    -6.2634E-05    391  991     —      128.49     318.43
60 |C2Cl6        HEXACHLOROETHANE                    -19.961    3.6258E-01    -4.5006E-05    460  1000    —      137.30     297 61
61 |C2F4         TETRAFLUOROETHYLENE                  0.662     5.1057E-01    -1.3502E-04    198  1000  139.56   95.14      374.89
62 |C2F6         HEXAFLUOROETHANE                     0.972     5.3473E-01    -1.4324E-04    195  1000  147.67    99.80     392.46
63 |C2HBrCIF3    HALOTHANE                            -7.358    4.2906E-01    -7.5755E-05    223  1000  113.83   84.56      345.95
"64 |C2HCIF2      2-CHLORO-1,1-DIFLUOROETHYLENE        4775      4.2835E-01    -9.6753E-05|   255  1000  114.34    98.16     326.82"
65 |C2HCI3       TRICHLOROETHYLENE                   -23.621    4.2164E-01    -6.8948E-05    333  990     —      109.14     326.23
66 |C2HCI3O      DICHLOROACETYL CHLORIDE             -19.499    4.0357E-01    -6.4804E-05    382  992     —      125.21     317.07
67 |C2HCI3O      TRICHLOROACETALDEHYDE                -0.163    3.7547E-01    -4.3356E-05    216  1000  98.93    69.92      322.95
68 |C2HCI5       PENTACHLOROETHANE                    4.876     3.0910E-01    -3.8437E-05    244  1000  83.87    68.26      265.79
69 |C2HF3        TRIFLUOROETHENE                      5548      4.6672E-01    -1.1472E-04    275  1000  123.41   114.12     346.45
