"Table 6-1 ENTHALPY OF FUSION - ORGANIC COMPOUNDS"
"MW        Te                   HFUS @ T:"
"NO       FORMULA                     NAME                     g/mol       K      kjoule/mol    kjoule/kg J   BTU/Ib"
"59 |C2Cl40         TRICHLOROACETYL CHLORIDE                  181.832    —_—       —                          —_—"
"60 [C2CI6          HEXACHLOROETHANE                          236.738   459.95      9.749        41.181       17.708"
"61 |C2F4           TETRAFLUOROETHYLENE                       100.016   142.00      7.715        77.138       33.169"
"62 |C2F6           HEXAFLUOROETHANE                          138.012   172.45      2.686        19.462        8.369"
"63 |C2HBrCIF3      HALOTHANE                                 197.382    —         ⋅⋅∙∙∙⋅⋅⋅⋅                  ∙−∙−−∙"
"64 |C2HCIF2        2-CHLORO-1,1-DIFLUOROETHYLENE              98.479   134.65     S             ————         ——"
"65 |C2HCI3         TRICHLOROETHYLENE                         131.388   188.40     —             ————e-       —"
"66 |C2HCI3O        DICHLOROACETYL CHLORIDE                   147.387    —         e             —_—          ⋅−−∙∙∙⋅⋅−"
"67CZHCI3O          TRICHLOROACETALDEHYDE                     147.387   216.00     N             R            ——-"
"68 |[C2HCI5        PENTACHLOROETHANE                         202.293   244.15     11.340        56.057       24.105"
"69 |C2HF3          TRIFLUOROETHENE                            82.025    9453       ceemeee                   —"
"70 |C2HF302        TRIFLUOROACETIC ACID                      114.024   257.90     —            e"
"71 |C2HF5          PENTAFLUOROETHANE                         120.022   170.15     S"
"72    |[C2H2       ACETYLENE                                 26.038    192.40      3.766        144.635      62.193"
"73    |C2H2Br4     1,1,2,2-TETRABROMOETHANE                  345.654   273.15     S             S            ——"
"74    |C2H2CI2     1,1-DICHLOROETHYLENE                      96.943    150.65      6.515        67.204       28.898"
"75    |C2H2CI2     cis-1,2-DICHLOROETHYLENE                  96.943    193.15      7.205        74.322       31.958"
"76    |C2H2CI2     trans-1,2-DICHLOROETHYLENE                 96.943   223.35     11.983        123.609      53.152"
"77    |C2H2CI20    CHLOROACETYL CHLORIDE                     112.943   251.15     ⋅⋅⋅⋅∙⋅⋅∙⋅      ⋅−−∙∙∙⋅⋅−   −−⋅−⋅⋅⋅⋅"
