"Table 8-1 DENSITY OF LIQUID - ORGANIC COMPOUNDS"
""
"density = A B! TT""""                       (density - g/ml, T - K)"
"202    [C3H7I        n-PROPYL IODIDE                0.58619    0.26130      0.30121 593.00 171.85 593.00       1.739"
"203    |C3H7N        ALLYLAMINE                     0.23116    0.23966 |    0.20760 505.00 184.95 505.00       0.757"
"204    |C3H7N        PROPYLENEIMINE                 0.27419    0.25660      0.28600 529.00 229.00 529.00       0.802"
"205    [C3H7NO       N,N-DIMETHYLFORMAMIDE          0.27376    0.23013      0.27630 647.00 212.72 647.00       0.945"
"206    |C3H7NO       N-METHYLACETAMIDE              0.27376    0.23568      0.27379 718.00 301.15 718.00        -woerem-"
"207    |C3H7NO2      1-NITROPROPANE                 0.30936    0.24470      0.27365 605.00 169.16 605.00       0.996"
"208    |C3H7NO2      2-NITROPROPANE                 0.30936    0.24668      0.27368 594.00 181.83 594.00       0.983"
"209    |C3H7NO3      PROPYL-NITRATE                  e           e           eN — —                            ------"
"210    |C3H7NO3      ISOPROPYL-NITRATE               S           −∙⋅∙∙⋅∙⋅     ∙−⋅∙∙⋅−⋅∙∙∙∙∙∙−⋅∙⋅∙∙∙∙∙∙∙∙∙∙∙∙∙∙ ∙∙∙∙∙∙⋅∙"
"211    |C3H8         PROPANE                        0.22151    0.27744      0.28700 369.82 85.46 369.82        0.493"
"212    |C3H80        ISOPROPANOL                    0.26785    0.26475      0.24300 508.31 185.28 508.31       0.783"
"213    |C3HBO        METHYL ETHYL ETHER             0.28400    0.28920      0.28950 437.80 160.00 437.80       0.692"
"214    |C3H8O        n-PROPANOL                     0.27684    0.27200      0.24940 536.71 146.95 536.71       0.802"
"215    |C3H80O2      2-METHOXYETHANOL               0.31877    0.25504      0.28570 564.00 188.05 564.00       0.960"
"216    |C3H802       METHYLAL                       0.35726    0.30576      0.31755 480.60 168.35 480.60       0.854"
"217    |C3H8O2       1,2-PROPYLENE GLYCOL           0.31839    0.26106      0.20459 626.00 213.15 626.00       1.033"
"218    |C3H802       1,3-PROPYLENE GLYCOL           0.32832    0.25080      0.28570 658.00 246.45 658.00       1.052"
"219    |C3H803       GLYCEROL                       0.34908    0.24902      0.15410 723.00 291.33 723.00       1.257"
"220    |C3H8S        n-PROPYLMERCAPTAN              0.29987    0.27903      0.26920 536.00 159.95 536.00       0.836"
"221    |C3H8S        ISOPROPYL MERCAPTAN            0.29957    0.28094      0.28571 517.00 142.61 517.00       0.809"
"222    |C3H8S        ETHYL-METHYL-SULFIDE           0.28820    0.26200      0.28571 532.80 167.20 532.80       0.832"
"223    |C3HON        n-PROPYLAMINE                  0.22763    0.23878      0.24610 496.95 190.15 496.95       0.714"
"224    |C3H9N        ISOPROPYLAMINE                 0.26757    0.28280      0.29720 471.85 177.95 471.85       0.684"
"225    |C3HON        TRIMETHYLAMINE                 0.23283    0.25703      0.26870 433.25 156.08 433.25       0.629"
"226    |C3HONO       1-AMINO-2-PROPANOL             0.27018    0.23107      0.22134 614.00 274.89 614.00       0.957"
"227    |C3HINO       3-AMINO-1-PROPANOL             0.30490    0.25110      0.28570 649.00 284.15 649.00       0.972"
"228    |C3HINO       METHYLETHANOLAMINE             0.29664    0.25232      0.28570 630.00 268.65 630.00       0.934"
"229    |C3H904P      TRIMETHYL PHOSPHATE             e          e            ||        o| o|                   1.202"
"230    |C3H10N2      1,2-PROPANEDIAMINE             0.23458    0.21184      0.25620 587.00 236.53 587.00       0.856"
"231    |C3H10Si      TRIMETHYL SILANE               0.23859    0.26428      0.29230 432.00 137.26 432.00       0.614"
"232    |C4Ci4S       TETRACHLOROTHIOPHENE           051829     0.25100      0.28570 753.00 301.97 753.00       ——"
"233    |C4Cl6        HEXACHLORO-1,3-BUTADIENE       047514     0.25300      0.28570 741.00 252.15 741.00       1.556"
"234    |C4F8         OCTAFLUORO-2-BUTENE            0.57656    0.25410      0.28126 392.00 138.15 392.00       1.442"
"191"
"                   Table 8-1 DENSITY OF LIQUID - ORGANIC COMPOUNDS (continued)"
""
"density = A B~ -7Te""n               (density - g/ml, T - K)"
"NO     FORMULA                      NAME                 A        B         n        Tc     TMIN     TMAX     density @ 25C"
